task_name,instance_num,job_name,task_type,status,start_time,end_time,duration,plan_cpu,plan_mem
8892,21,1619,12,Terminated,38847,38994,147,100,0.5404705821447979
8885,19,1619,12,Terminated,38847,38993,146,100,0.5404705821447979
8884,17,1619,12,Terminated,38847,38992,145,100,0.5404705821447979
9132,10,1680,12,Terminated,19998,20048,50,100,0.5404705821447979
10066,16,1835,12,Terminated,14173,14238,65,100,0.5404705821447979
10075,16,1836,3,Terminated,14326,14436,110,100,0.5404705821447979
10383,16,1877,8,Terminated,37767,37915,148,100,0.5404705821447979
10404,19,1881,12,Terminated,41044,41089,45,100,0.5404705821447979
10401,41,1881,12,Terminated,41044,41093,49,100,0.5404705821447979
10405,29,1881,12,Terminated,41044,41090,46,100,0.5404705821447979
11086,12,1964,8,Terminated,4877,4999,122,100,0.5404705821447979
11155,69,1976,10,Terminated,36785,36917,132,65,1.6007040612947399
11184,18,1982,10,Terminated,54814,54851,37,55,1.33564569150726
11492,83,2030,8,Terminated,17579,17601,22,100,0.5404705821447979
11493,20,2030,8,Terminated,17579,17646,67,100,0.5404705821447979
11626,11,2052,10,Terminated,3682,3757,75,100,0.5404705821447979
11742,21,2081,10,Terminated,33372,33523,151,100,0.5404705821447979
11741,19,2081,10,Terminated,33372,33522,150,100,0.5404705821447979
11766,55,2087,3,Terminated,38839,38933,94,100,0.5404705821447979
11765,53,2087,3,Terminated,38839,38932,93,100,0.5404705821447979
11805,35,2097,8,Terminated,47773,47849,76,100,0.5404705821447979
11806,37,2097,8,Terminated,47773,47850,77,100,0.5404705821447979
11849,27,2108,10,Terminated,57752,57832,80,100,0.5404705821447979
11850,29,2108,10,Terminated,57752,57833,81,100,0.5404705821447979
11953,57,2142,12,Terminated,5965,5985,20,100,0.5404705821447979
11964,23,2142,12,Terminated,5965,5995,30,100,0.5404705821447979
11967,59,2142,12,Terminated,5965,5991,26,100,0.5404705821447979
11956,19,2142,12,Terminated,5965,5995,30,100,0.5404705821447979
11954,59,2142,12,Terminated,5965,5986,21,100,0.5404705821447979
12106,35,2156,3,Terminated,20473,20584,111,100,0.5736028783682341
12103,85,2156,3,Terminated,20473,20505,32,100,0.5736028783682341
12861,12,2245,8,Terminated,1019,1172,153,100,0.275412212357311
13357,11,2336,3,Terminated,2314,2350,36,100,0.5404705821447979
13661,60,2376,12,Terminated,6589,6666,77,100,0.275412212357311
14461,11,2473,10,Terminated,11830,11859,29,100,0.5404705821447979
14462,15,2473,10,Terminated,11830,11858,28,100,0.5404705821447979
14468,15,2473,10,Terminated,11830,11858,28,100,0.5404705821447979
14466,11,2473,10,Terminated,11830,11859,29,100,0.5404705821447979
14469,27,2473,10,Terminated,11830,11860,30,100,0.5404705821447979
14724,11,2506,8,Terminated,13587,13619,32,100,0.5404705821447979
14794,13,2510,3,Terminated,14010,14116,106,100,0.5404705821447979
14759,13,2510,3,Terminated,14010,14084,74,100,0.5404705821447979
14784,12,2510,3,Terminated,14011,14109,98,100,0.5404705821447979
15238,20,2573,8,Terminated,21493,21568,75,100,0.275412212357311
16334,11,2695,12,Terminated,27987,28019,32,100,0.5404705821447979
16386,11,2701,10,Terminated,28691,28726,35,100,0.5404705821447979
16949,29,2768,3,Terminated,33420,33443,23,100,0.5404705821447979
16954,29,2768,3,Terminated,33420,33444,24,100,0.5404705821447979
16956,39,2768,3,Terminated,33420,33442,22,100,0.5404705821447979
16957,69,2768,3,Terminated,33420,33445,25,100,0.5404705821447979
16950,39,2768,3,Terminated,33420,33442,22,100,0.5404705821447979
18337,11,2942,12,Terminated,45173,45198,25,100,0.5404705821447979
18347,11,2943,3,Terminated,45804,45859,55,100,0.5404705821447979
18535,11,2964,12,Terminated,46959,46980,21,100,0.5404705821447979
18800,11,2994,3,Terminated,49584,49628,44,100,0.5404705821447979
19864,11,3120,3,Terminated,57734,57766,32,100,0.5404705821447979
19863,10,3120,3,Terminated,57734,57761,27,100,0.5404705821447979
19851,15,3120,3,Terminated,57734,57778,44,100,0.5404705821447979
19850,13,3120,3,Terminated,57733,57772,39,100,0.5404705821447979
21949,11,3627,12,Terminated,28571,28760,189,100,0.275412212357311
21967,11,3630,3,Terminated,29536,29586,50,100,0.5404705821447979
21966,29,3630,3,Terminated,29536,29580,44,100,0.5404705821447979
21964,41,3630,3,Terminated,29536,29693,157,100,0.5404705821447979
21965,29,3630,3,Terminated,29536,29565,29,100,0.5404705821447979
23065,74,3885,3,Terminated,25175,25198,23,100,0.275412212357311
31339,76,5013,10,Terminated,27261,27282,21,100,1.6007040612947399
31745,19,5064,12,Terminated,17178,17309,131,100,0.5404705821447979
31749,16,5064,12,Terminated,17179,17269,90,100,0.5404705821447979
32151,63,5127,3,Terminated,2091,2152,61,100,0.5404705821447979
32150,62,5127,3,Terminated,2091,2145,54,100,0.5404705821447979
32199,63,5135,12,Terminated,18298,18354,56,100,0.5404705821447979
32198,63,5135,12,Terminated,18298,18346,48,100,0.5404705821447979
32223,63,5139,12,Terminated,25474,25530,56,100,0.5404705821447979
32222,63,5139,12,Terminated,25474,25522,48,100,0.5404705821447979
32234,51,5141,3,Terminated,36278,36340,62,100,0.5404705821447979
32235,51,5141,3,Terminated,36278,36349,71,100,0.5404705821447979
32267,35,5150,10,Terminated,34176,34348,172,100,0.275412212357311
32359,21,5180,10,Terminated,5783,5894,111,75,1.33564569150726
32389,21,5189,12,Terminated,5922,5999,77,75,1.33564569150726
32423,12,5201,12,Terminated,21924,22000,76,75,1.6007040612947399
32429,12,5203,12,Terminated,21926,22005,79,75,1.6007040612947399
32459,81,5212,10,Terminated,32659,32800,141,75,1.07058732171977
32458,37,5212,10,Terminated,32659,32744,85,75,1.33564569150726
32460,46,5213,12,Terminated,38410,38473,63,75,1.07058732171977
32559,39,5245,10,Terminated,3449,3481,32,100,1.07058732171977
33034,71,5398,3,Terminated,2081,2153,72,100,0.5404705821447979
33031,71,5398,3,Terminated,2081,2151,70,100,0.5404705821447979
33154,48,5434,12,Terminated,7392,7577,185,100,0.275412212357311
33698,27,5500,8,Terminated,14454,14528,74,100,0.5404705821447979
33701,27,5500,8,Terminated,14454,14608,154,100,0.5404705821447979
33700,27,5500,8,Terminated,14454,14591,137,100,0.5404705821447979
33697,78,5500,8,Terminated,14454,14487,33,100,0.5404705821447979
33699,27,5500,8,Terminated,14454,14568,114,100,0.5404705821447979
35831,40,5830,10,Terminated,52286,52486,200,100,0.5404705821447979
35997,17,5859,8,Terminated,7520,7667,147,100,0.5404705821447979
36386,16,5959,10,Terminated,10928,11119,191,100,0.275412212357311
36679,100,6036,8,Terminated,27868,27939,71,100,0.5404705821447979
36909,17,6087,8,Terminated,46042,46232,190,100,0.5404705821447979
36910,11,6087,8,Terminated,46042,46188,146,100,0.5404705821447979
36912,17,6087,8,Terminated,46042,46234,192,100,0.5404705821447979
37231,51,6174,12,Terminated,2346,2390,44,100,0.5404705821447979
37229,51,6174,12,Terminated,2346,2383,37,100,0.5404705821447979
37230,51,6174,12,Terminated,2345,2390,45,100,0.5404705821447979
37279,27,6183,10,Terminated,9280,9427,147,100,0.5404705821447979
37273,25,6183,10,Terminated,9280,9415,135,100,0.5404705821447979
37274,27,6183,10,Terminated,9280,9420,140,100,0.5404705821447979
37276,23,6183,10,Terminated,9280,9403,123,100,0.5404705821447979
37278,23,6183,10,Terminated,9280,9409,129,100,0.5404705821447979
37655,10,6241,8,Terminated,47648,47782,134,100,0.275412212357311
37941,70,6283,8,Terminated,28858,28881,23,100,0.5404705821447979
37943,77,6283,8,Terminated,28858,29022,164,100,0.5404705821447979
38092,87,6300,8,Terminated,35861,35997,136,100,0.5404705821447979
38091,83,6300,8,Terminated,35861,35989,128,100,0.5404705821447979
38097,24,6300,8,Terminated,35862,35894,32,100,0.5404705821447979
38094,24,6300,8,Terminated,35862,35889,27,100,0.5404705821447979
38478,18,6352,8,Terminated,6044,6066,22,100,0.5404705821447979
38456,11,6352,8,Terminated,6043,6067,24,100,0.5404705821447979
38482,75,6352,8,Terminated,6043,6068,25,100,0.5404705821447979
38483,21,6352,8,Terminated,6043,6065,22,100,0.5404705821447979
41919,16,7080,12,Terminated,5970,6115,145,100,0.275412212357311
60163,19,9114,10,Terminated,46833,46877,44,100,0.5404705821447979
60161,51,9114,10,Terminated,46833,46867,34,100,0.5404705821447979
60160,21,9114,10,Terminated,46833,46878,45,100,0.5404705821447979
60939,27,9426,10,Terminated,10856,10890,34,100,0.5404705821447979
60941,79,9426,10,Terminated,10856,10890,34,100,0.5404705821447979
60938,79,9426,10,Terminated,10856,10890,34,100,0.5404705821447979
60954,79,9431,3,Terminated,12646,12717,71,100,0.5404705821447979
60955,79,9431,3,Terminated,12646,12725,79,100,0.5404705821447979
61400,83,9512,8,Terminated,8931,9010,79,100,0.5404705821447979
61401,32,9512,8,Terminated,8931,8982,51,100,0.5404705821447979
61402,38,9512,8,Terminated,8931,8955,24,100,0.5404705821447979
61403,11,9512,8,Terminated,8931,8988,57,100,0.5404705821447979
61399,71,9512,8,Terminated,8931,8987,56,100,0.5404705821447979
61473,15,9529,8,Terminated,1985,2078,93,100,0.5404705821447979
61474,69,9529,8,Terminated,1985,2078,93,100,0.5404705821447979
61471,14,9529,8,Terminated,1985,2078,93,100,0.5404705821447979
61469,69,9529,8,Terminated,1985,2078,93,100,0.5404705821447979
61501,29,9535,12,Terminated,2241,2272,31,100,0.5404705821447979
61502,29,9535,12,Terminated,2241,2287,46,100,0.5404705821447979
61497,33,9535,12,Terminated,2241,2307,66,100,0.5404705821447979
61512,35,9536,10,Terminated,2337,2418,81,100,0.5404705821447979
61503,20,9536,10,Terminated,2337,2419,82,100,0.5404705821447979
61504,35,9536,10,Terminated,2337,2418,81,100,0.5404705821447979
61506,35,9536,10,Terminated,2337,2418,81,100,0.5404705821447979
61508,35,9536,10,Terminated,2337,2419,82,100,0.5404705821447979
61510,35,9536,10,Terminated,2337,2419,82,100,0.5404705821447979
61627,11,9553,3,Terminated,3062,3100,38,100,0.5404705821447979
61915,43,9569,8,Terminated,6210,6332,122,100,0.5404705821447979
61918,43,9569,8,Terminated,6210,6296,86,100,0.5404705821447979
62738,55,9623,12,Terminated,10873,10972,99,100,0.5404705821447979
62737,19,9623,12,Terminated,10873,10970,97,100,0.5404705821447979
62743,35,9623,12,Terminated,10873,10894,21,100,0.5404705821447979
62740,11,9623,12,Terminated,10873,10924,51,100,0.5404705821447979
62744,19,9623,12,Terminated,10873,10971,98,100,0.5404705821447979
62933,16,9637,12,Terminated,3730,3854,124,100,0.275412212357311
64229,36,10256,10,Terminated,41012,41065,53,100,0.275412212357311
64252,21,10260,3,Terminated,39746,39795,49,100,0.5404705821447979
64245,13,10260,3,Terminated,39746,39791,45,100,0.5404705821447979
64246,21,10260,3,Terminated,39746,39795,49,100,0.5404705821447979
64568,11,10323,3,Terminated,25156,25306,150,75,1.33564569150726
64631,19,10336,8,Terminated,8274,8398,124,40,0.8055289519322859
64679,21,10354,8,Terminated,25244,25316,72,60,1.33564569150726
64695,59,10359,8,Terminated,36044,36215,171,70,1.33564569150726
64775,72,10399,8,Terminated,57646,57709,63,75,1.33564569150726
64988,13,10458,10,Terminated,56935,56961,26,100,0.5404705821447979
64985,13,10458,10,Terminated,56935,56956,21,100,0.5404705821447979
65003,13,10464,8,Terminated,57180,57209,29,100,0.5404705821447979
65000,13,10464,8,Terminated,57180,57203,23,100,0.5404705821447979
65008,13,10466,12,Terminated,57260,57289,29,100,0.5404705821447979
65005,13,10466,12,Terminated,57260,57282,22,100,0.5404705821447979
65023,13,10472,10,Terminated,57522,57551,29,100,0.5404705821447979
65020,13,10472,10,Terminated,57522,57545,23,100,0.5404705821447979
65028,21,10474,10,Terminated,57612,57656,44,100,0.5404705821447979
65027,19,10474,10,Terminated,57612,57645,33,100,0.5404705821447979
65025,21,10474,10,Terminated,57612,57651,39,100,0.5404705821447979
65070,13,10491,12,Terminated,58651,58674,23,100,0.5404705821447979
65073,13,10491,12,Terminated,58651,58680,29,100,0.5404705821447979
65078,13,10493,3,Terminated,58725,58751,26,100,0.5404705821447979
65075,13,10493,3,Terminated,58725,58746,21,100,0.5404705821447979
66367,17,10731,12,Terminated,46163,46311,148,100,0.5404705821447979
66368,41,10731,12,Terminated,46163,46317,154,100,0.5404705821447979
66446,25,10733,12,Terminated,46694,46792,98,100,0.5404705821447979
66447,27,10733,12,Terminated,46694,46807,113,100,0.5404705821447979
66448,15,10733,12,Terminated,46694,46735,41,100,0.5404705821447979
66449,17,10733,12,Terminated,46694,46756,62,100,0.5404705821447979
66450,19,10733,12,Terminated,46694,46775,81,100,0.5404705821447979
67435,12,10962,12,Terminated,36913,37083,170,100,0.275412212357311
69353,27,11343,3,Terminated,13680,13833,153,100,0.5404705821447979
69360,15,11343,3,Terminated,13680,13728,48,100,0.5404705821447979
69356,14,11343,3,Terminated,13680,13719,39,100,0.5404705821447979
70762,19,11645,12,Terminated,55039,55178,139,100,0.275412212357311
70839,27,11660,12,Terminated,51710,51783,73,100,0.5404705821447979
70902,27,11669,8,Terminated,51710,51888,178,100,0.5404705821447979
70986,27,11681,3,Terminated,51722,51848,126,100,0.5404705821447979
71363,10,11765,3,Terminated,13096,13135,39,100,0.5404705821447979
71500,61,11773,3,Terminated,5499,5544,45,100,0.5404705821447979
71503,10,11773,3,Terminated,5499,5541,42,100,0.5404705821447979
71495,97,11773,3,Terminated,5499,5542,43,100,0.5404705821447979
71633,51,11780,12,Terminated,13688,13747,59,100,0.5404705821447979
71634,51,11780,12,Terminated,13688,13765,77,100,0.5404705821447979
71841,10,11800,3,Terminated,35186,35228,42,100,0.5404705821447979
71838,33,11800,3,Terminated,35186,35232,46,100,0.5404705821447979
71840,25,11800,3,Terminated,35186,35229,43,100,0.5404705821447979
72225,10,11816,3,Terminated,51396,51441,45,100,0.5404705821447979
72221,33,11816,3,Terminated,51396,51444,48,100,0.5404705821447979
72224,25,11816,3,Terminated,51396,51443,47,100,0.5404705821447979
72530,53,11844,8,Terminated,11644,11725,81,100,0.5404705821447979
72537,57,11844,8,Terminated,11644,11745,101,100,0.5404705821447979
72531,47,11844,8,Terminated,11644,11669,25,100,0.5404705821447979
72535,53,11844,8,Terminated,11644,11726,82,100,0.5404705821447979
72536,53,11844,8,Terminated,11644,11729,85,100,0.5404705821447979
72593,89,11851,8,Terminated,12897,12918,21,100,0.5736028783682341
72588,25,11851,8,Terminated,12897,12933,36,100,0.5404705821447979
73042,16,11911,8,Terminated,31785,31957,172,100,0.275412212357311
73353,10,11943,3,Terminated,50496,50557,61,100,0.5404705821447979
73654,91,11983,12,Terminated,19802,19825,23,100,0.5404705821447979
74620,13,12073,10,Terminated,3864,4040,176,100,0.5404705821447979
74613,19,12073,10,Terminated,3864,4041,177,100,0.5404705821447979
74612,13,12073,10,Terminated,3864,3898,34,100,0.5404705821447979
74614,25,12073,10,Terminated,3864,4042,178,100,0.5404705821447979
74619,13,12073,10,Terminated,3864,4034,170,100,0.5736028783682341
74781,39,12099,10,Terminated,15687,15798,111,100,0.5404705821447979
74785,37,12099,10,Terminated,15687,15797,110,100,0.5404705821447979
74784,35,12099,10,Terminated,15687,15759,72,100,0.5404705821447979
74780,37,12099,10,Terminated,15687,15797,110,100,0.5404705821447979
77241,11,12534,12,Terminated,33102,33135,33,100,0.275412212357311
77289,11,12537,8,Terminated,33155,33191,36,100,0.275412212357311
78256,11,12616,8,Terminated,47309,47338,29,100,0.275412212357311
78410,13,12634,10,Terminated,49491,49533,42,100,0.5404705821447979
78409,11,12634,10,Terminated,49491,49524,33,100,0.5404705821447979
78551,11,12644,10,Terminated,50748,50777,29,100,0.5404705821447979
2295,11,445,10,Terminated,49844,50018,174,40,1.6007040612947399
3147,51,591,3,Terminated,20661,20702,41,100,0.5404705821447979
3357,51,651,8,Terminated,47698,47738,40,100,0.5404705821447979
5068,29,985,10,Terminated,17416,17467,51,100,0.5404705821447979
5897,53,1063,10,Terminated,33827,33964,137,100,0.5404705821447979
7486,13,1279,3,Terminated,30411,30606,195,100,0.275412212357311
7714,15,1312,3,Terminated,46154,46181,27,100,0.5404705821447979
7712,15,1312,3,Terminated,46154,46180,26,100,0.5404705821447979
8759,35,1595,12,Terminated,14468,14603,135,100,0.5404705821447979
8775,19,1595,12,Terminated,14468,14603,135,100,0.5404705821447979
8758,19,1595,12,Terminated,14468,14603,135,100,0.5404705821447979
8766,15,1595,12,Terminated,14468,14535,67,100,0.5404705821447979
8757,19,1595,12,Terminated,14468,14586,118,100,0.5404705821447979
9592,91,1755,12,Terminated,480,508,28,100,0.5404705821447979
9593,91,1755,12,Terminated,480,507,27,100,0.5404705821447979
9587,27,1755,12,Terminated,480,505,25,100,0.5404705821447979
9586,91,1755,12,Terminated,480,507,27,100,0.5404705821447979
11090,18,1965,12,Terminated,6019,6129,110,40,0.7832681904071641
11324,91,2008,10,Terminated,6449,6479,30,100,0.5404705821447979
11328,93,2008,10,Terminated,6449,6497,48,100,0.5404705821447979
11320,93,2008,10,Terminated,6449,6496,47,100,0.5404705821447979
11327,93,2008,10,Terminated,6449,6496,47,100,0.5404705821447979
11629,11,2053,12,Terminated,5462,5530,68,100,0.5404705821447979
11630,13,2053,12,Terminated,5462,5530,68,100,0.5404705821447979
11822,39,2101,3,Terminated,51373,51469,96,100,0.5404705821447979
11821,37,2101,3,Terminated,51373,51468,95,100,0.5404705821447979
11830,57,2103,3,Terminated,53161,53254,93,100,0.5404705821447979
11829,55,2103,3,Terminated,53161,53253,92,100,0.5404705821447979
11858,47,2110,12,Terminated,59518,59594,76,100,0.5404705821447979
11857,45,2110,12,Terminated,59518,59591,73,100,0.5404705821447979
12828,15,2242,8,Terminated,54090,54118,28,100,0.5404705821447979
12827,13,2242,8,Terminated,54090,54116,26,100,0.5404705821447979
13170,19,2314,8,Terminated,-92,-34,58,100,0.5404705821447979
13183,15,2314,8,Terminated,-92,-47,45,100,0.5404705821447979
13182,15,2314,8,Terminated,-92,-53,39,100,0.5404705821447979
13169,17,2314,8,Terminated,-92,-41,51,100,0.5404705821447979
13658,33,2374,12,Terminated,6376,6522,146,100,1.07058732171977
13659,96,2374,12,Terminated,6376,6440,64,100,1.07058732171977
14228,11,2444,10,Terminated,9819,9852,33,100,0.5404705821447979
15111,29,2552,3,Terminated,17005,17037,32,100,1.07058732171977
15110,83,2552,3,Terminated,17005,17026,21,100,1.07058732171977
15682,16,2615,10,Terminated,21985,22112,127,100,0.275412212357311
17238,39,2801,10,Terminated,36136,36158,22,100,0.5404705821447979
18363,15,2945,10,Terminated,45811,45868,57,100,0.5404705821447979
18364,17,2945,10,Terminated,45811,45876,65,100,0.5404705821447979
18362,11,2945,10,Terminated,45811,45860,49,100,0.5404705821447979
18568,11,2967,8,Terminated,47625,47667,42,100,0.5404705821447979
18847,11,2999,8,Terminated,49643,49663,20,100,0.5404705821447979
19745,13,3099,8,Terminated,56796,56839,43,100,0.5404705821447979
19744,11,3099,8,Terminated,56796,56834,38,100,0.5404705821447979
19866,13,3122,10,Terminated,57742,57774,32,100,0.5404705821447979
19888,11,3122,10,Terminated,57743,57769,26,100,0.5404705821447979
19879,10,3122,10,Terminated,57743,57764,21,100,0.5404705821447979
19869,23,3122,10,Terminated,57743,57794,51,100,0.5404705821447979
19868,21,3122,10,Terminated,57743,57787,44,100,0.5404705821447979
19867,15,3122,10,Terminated,57742,57780,38,100,0.5404705821447979
20439,70,3236,10,Terminated,27029,27068,39,100,0.5404705821447979
22287,11,3711,10,Terminated,42533,42644,111,100,0.275412212357311
22486,11,3757,3,Terminated,53656,53767,111,100,0.275412212357311
23112,88,3894,8,Terminated,25683,25730,47,100,0.5404705821447979
23111,22,3894,8,Terminated,25683,25741,58,100,0.5404705821447979
26145,72,4304,8,Terminated,47557,47577,20,100,0.275412212357311
32101,11,5117,10,Terminated,53398,53557,159,100,0.5404705821447979
32204,63,5136,10,Terminated,20075,20120,45,100,0.5404705821447979
32205,63,5136,10,Terminated,20075,20127,52,100,0.5404705821447979
32217,63,5138,10,Terminated,23663,23736,73,100,0.5404705821447979
32216,63,5138,10,Terminated,23663,23727,64,100,0.5404705821447979
32316,69,5166,10,Terminated,4843,4910,67,75,1.8657624310822298
32333,26,5171,10,Terminated,4938,5124,186,75,1.8657624310822298
32334,63,5171,10,Terminated,4938,4979,41,75,1.8657624310822298
32347,25,5176,12,Terminated,5690,5771,81,100,0.5404705821447979
32362,21,5181,10,Terminated,5783,5879,96,75,1.33564569150726
32435,12,5205,8,Terminated,21935,22013,78,75,1.6007040612947399
32469,46,5216,10,Terminated,38424,38521,97,75,1.07058732171977
32472,46,5217,12,Terminated,38434,38520,86,75,1.07058732171977
32498,90,5219,12,Terminated,2321,2352,31,100,1.07058732171977
32499,31,5219,12,Terminated,2321,2372,51,100,1.07058732171977
32516,45,5226,12,Terminated,2441,2502,61,100,1.07058732171977
34817,77,5690,10,Terminated,11042,11153,111,100,0.5404705821447979
34818,77,5690,10,Terminated,11042,11159,117,100,0.5404705821447979
34899,77,5702,10,Terminated,12327,12382,55,100,0.5404705821447979
34902,76,5702,10,Terminated,12327,12380,53,100,0.5404705821447979
34922,31,5704,10,Terminated,12552,12573,21,100,0.5404705821447979
34924,37,5704,10,Terminated,12552,12575,23,100,0.5404705821447979
35779,59,5821,10,Terminated,51209,51239,30,100,0.5404705821447979
35783,19,5821,10,Terminated,51209,51238,29,100,0.5404705821447979
35784,57,5821,10,Terminated,51209,51237,28,100,0.5404705821447979
35780,79,5821,10,Terminated,51209,51241,32,100,0.5404705821447979
35781,56,5821,10,Terminated,51209,51236,27,100,0.5404705821447979
35785,79,5821,10,Terminated,51209,51245,36,100,0.5404705821447979
36121,89,5895,8,Terminated,22662,22696,34,100,0.5404705821447979
36123,34,5895,8,Terminated,22662,22687,25,100,0.5404705821447979
36122,49,5895,8,Terminated,22662,22682,20,100,0.5404705821447979
36126,87,5895,8,Terminated,22662,22695,33,100,0.5404705821447979
36120,87,5895,8,Terminated,22662,22694,32,100,0.5404705821447979
36119,37,5895,8,Terminated,22662,22692,30,100,0.5404705821447979
36549,10,5997,8,Terminated,2971,3154,183,100,0.275412212357311
37350,65,6194,3,Terminated,24147,24188,41,100,0.5404705821447979
37351,65,6194,3,Terminated,24147,24197,50,100,0.5404705821447979
37352,65,6194,3,Terminated,24147,24197,50,100,0.5404705821447979
38063,37,6297,10,Terminated,34633,34747,114,100,0.5404705821447979
38062,35,6297,10,Terminated,34633,34734,101,100,0.5404705821447979
38073,24,6297,10,Terminated,34634,34658,24,100,0.5404705821447979
38061,11,6297,10,Terminated,34633,34715,82,100,0.5404705821447979
38064,49,6297,10,Terminated,34633,34759,126,100,0.5404705821447979
38106,19,6302,12,Terminated,36600,36721,121,100,0.5404705821447979
38123,19,6302,12,Terminated,36601,36728,127,100,0.5404705821447979
38105,13,6302,12,Terminated,36600,36709,109,100,0.5404705821447979
38441,35,6345,8,Terminated,5982,6004,22,100,1.07058732171977
40211,11,6773,8,Terminated,54082,54155,73,100,0.5404705821447979
40365,11,6807,12,Terminated,55127,55204,77,100,0.5404705821447979
40370,11,6808,8,Terminated,55139,55213,74,100,0.5404705821447979
40475,11,6832,8,Terminated,55756,55849,93,100,0.5404705821447979
59889,30,9090,12,Terminated,57888,57908,20,100,0.5404705821447979
60176,19,9116,3,Terminated,50430,50477,47,100,0.5404705821447979
60174,55,9116,3,Terminated,50430,50464,34,100,0.5404705821447979
60173,21,9116,3,Terminated,50430,50478,48,100,0.5404705821447979
60947,24,9428,12,Terminated,10900,10987,87,100,0.5404705821447979
61034,10,9469,3,Terminated,25126,25293,167,100,0.275412212357311
64189,13,10240,12,Terminated,11091,11196,105,100,0.275412212357311
64493,49,10316,8,Terminated,7553,7632,79,40,0.788962803820568
64524,90,10320,3,Terminated,19994,20123,129,75,1.33564569150726
64584,21,10326,10,Terminated,305,484,179,100,0.5404705821447979
64583,59,10326,10,Terminated,305,428,123,100,0.5404705821447979
64601,14,10329,8,Terminated,2496,2668,172,100,0.5404705821447979
64673,67,10351,12,Terminated,25246,25363,117,70,1.33564569150726
64703,21,10363,8,Terminated,36041,36114,73,60,1.33564569150726
64721,70,10372,10,Terminated,43233,43317,84,65,1.6007040612947399
64741,59,10382,8,Terminated,50451,50635,184,70,1.33564569150726
64887,13,10418,3,Terminated,54778,54800,22,100,0.5404705821447979
64888,15,10418,3,Terminated,54778,54813,35,100,0.5404705821447979
64885,15,10418,3,Terminated,54778,54807,29,100,0.5404705821447979
64912,15,10428,8,Terminated,55234,55260,26,100,0.5404705821447979
64913,17,10428,8,Terminated,55234,55272,38,100,0.5404705821447979
64910,17,10428,8,Terminated,55234,55266,32,100,0.5404705821447979
64922,13,10432,10,Terminated,55400,55425,25,100,0.5404705821447979
64920,15,10432,10,Terminated,55400,55432,32,100,0.5404705821447979
64923,15,10432,10,Terminated,55400,55438,38,100,0.5404705821447979
64940,17,10440,3,Terminated,55757,55789,32,100,0.5404705821447979
64942,15,10440,3,Terminated,55757,55782,25,100,0.5404705821447979
64943,17,10440,3,Terminated,55758,55796,38,100,0.5404705821447979
64968,17,10450,12,Terminated,56614,56644,30,100,0.5404705821447979
64965,17,10450,12,Terminated,56614,56638,24,100,0.5404705821447979
65013,13,10468,3,Terminated,57347,57375,28,100,0.5404705821447979
65010,13,10468,3,Terminated,57347,57370,23,100,0.5404705821447979
65105,13,10505,10,Terminated,59200,59223,23,100,0.5404705821447979
65108,13,10505,10,Terminated,59200,59230,30,100,0.5404705821447979
65319,51,10543,12,Terminated,1865,1908,43,100,0.5404705821447979
65318,51,10543,12,Terminated,1865,1909,44,100,0.5404705821447979
65720,80,10620,10,Terminated,11235,11279,44,40,1.6007040612947399
65935,90,10636,8,Terminated,5978,6024,46,100,0.5404705821447979
65936,31,10636,8,Terminated,5978,6061,83,100,0.5404705821447979
68577,12,11230,8,Terminated,8877,8967,90,100,0.275412212357311
69427,43,11360,12,Terminated,14388,14436,48,100,0.5404705821447979
69429,42,11360,12,Terminated,14388,14420,32,100,0.5404705821447979
69431,43,11360,12,Terminated,14388,14444,56,100,0.5404705821447979
69432,43,11360,12,Terminated,14388,14446,58,100,0.5404705821447979
69762,17,11424,8,Terminated,30651,30826,175,100,0.5404705821447979
69760,11,11424,8,Terminated,30651,30687,36,100,0.5404705821447979
69757,17,11424,8,Terminated,30651,30799,148,100,0.5404705821447979
70818,27,11657,12,Terminated,51724,51860,136,100,0.5404705821447979
70944,27,11675,8,Terminated,51723,51853,130,100,0.5404705821447979
71007,27,11684,8,Terminated,51723,51862,139,100,0.5404705821447979
71240,12,11746,12,Terminated,51350,51536,186,100,0.275412212357311
72003,10,11807,3,Terminated,41500,41540,40,100,0.5404705821447979
72002,25,11807,3,Terminated,41500,41539,39,100,0.5404705821447979
71999,33,11807,3,Terminated,41500,41543,43,100,0.5404705821447979
72141,25,11813,10,Terminated,46909,46947,38,100,0.5404705821447979
72142,10,11813,10,Terminated,46909,46943,34,100,0.5404705821447979
72138,33,11813,10,Terminated,46909,46946,37,100,0.5404705821447979
72628,59,11854,12,Terminated,13138,13287,149,100,0.5736028783682341
72624,51,11854,12,Terminated,13138,13159,21,100,0.5736028783682341
74232,81,12034,12,Terminated,8462,8655,193,100,0.5404705821447979
75642,23,12283,3,Terminated,11677,11702,25,100,0.5404705821447979
75885,10,12314,10,Terminated,7510,7571,61,100,0.275412212357311
89,10,18,3,Terminated,11792,11958,166,50,1.33564569150726
86,27,18,3,Terminated,11792,11846,54,50,1.6007040612947399
149,11,27,8,Terminated,16281,16343,62,50,0.8707581601221751
138,15,27,8,Terminated,16281,16338,57,50,0.853156627753475
142,54,27,8,Terminated,16281,16328,47,50,0.8050112598037941
405,25,57,3,Terminated,23307,23377,70,50,1.33564569150726
410,37,57,3,Terminated,23307,23351,44,50,0.813812025988144
